0,0,0,0,0,XXXX-XX-XX-to-XXXX-XX-XX
1,93249,35440,0,0,2019-04-08
2,143923,40856,126101,33623,2019-04-09
3,118522,29514,89406,17986,2019-04-10
4,100029,25009,74523,14607,2019-04-11
5,101999,23306,78127,13754,2019-04-12
6,110338,23493,88527,14607,2019-04-13
7,105820,24639,83593,15450,2019-04-14
8,125693,28323,103039,19055,2019-04-15
9,111045,20749,87705,11713,2019-04-16
10,100708,18591,81017,10657,2019-04-17
11,86538,18491,68207,10655,2019-04-18
12,108745,17866,89714,10025,2019-04-19
13,108003,17280,88605,9696,2019-04-20
14,92778,16895,74267,9582,2019-04-21
15,101742,20500,83895,13125,2019-04-22
16,100563,17298,81348,9433,2019-04-23
17,99803,15767,82250,8640,2019-04-24
18,84018,12349,67724,6624,2019-04-25
19,104658,12968,88293,7437,2019-04-26
20,88601,13264,71728,7757,2019-04-27
21,79009,13518,63294,7891,2019-04-28
