0,0,0,0,0,XXXX-XX-XX-to-XXXX-XX-XX
1,180477,53629,0,0,2019-12-16
2,193226,63289,142977,48030,2019-12-17
3,180988,52956,136456,35132,2019-12-18
4,180955,47969,138448,29672,2019-12-19
5,175284,45369,133978,28185,2019-12-20
6,158503,40778,119880,24370,2019-12-21
7,160494,37462,120956,20458,2019-12-22
8,175937,37657,137229,21997,2019-12-23
9,168783,32876,130059,17366,2019-12-24
10,153697,30375,117611,15965,2019-12-25
11,179263,31095,143368,16679,2019-12-26
12,167166,31503,131198,17116,2019-12-27
13,146746,31176,112180,16858,2019-12-28
14,138748,30537,106303,16407,2019-12-29
15,76615,28764,46886,15248,2019-12-30
16,72723,27054,44605,14211,2019-12-31
17,83314,31495,57098,19111,2020-01-01
18,88676,31986,57309,17559,2020-01-02
19,88264,30307,56682,15916,2020-01-03
20,87864,30031,56953,16412,2020-01-04
21,80484,29456,50356,16101,2020-01-05
