0,0,0,0,0,XXXX-XX-XX-to-XXXX-XX-XX
1,27423,6962,0,0,2019-03-15
2,120031,39529,114431,37881,2019-03-16
3,317678,106941,282765,94368,2019-03-17
4,461865,137087,393717,112287,2019-03-18
5,472303,149564,383578,117959,2019-03-19
6,580325,184439,489806,152835,2019-03-20
7,507188,163931,404182,128534,2019-03-21
8,483155,150867,378769,114908,2019-03-22
9,477819,147470,374708,110534,2019-03-23
10,474012,156302,364706,116138,2019-03-24
11,459797,121841,352954,82948,2019-03-25
12,437409,119249,329948,79632,2019-03-26
13,465612,119768,356953,78377,2019-03-27
14,441329,115513,333286,74230,2019-03-28
15,414674,109216,309234,67850,2019-03-29
16,391438,115622,287263,73222,2019-03-30
17,394440,111981,286748,69225,2019-03-31
18,408573,97179,306913,57212,2019-04-01
19,451632,104267,346430,63619,2019-04-02
20,425912,97729,317595,56228,2019-04-03
21,386379,92017,283259,51484,2019-04-04
22,350898,92026,255821,53185,2019-04-05
23,355038,91707,261658,53228,2019-04-06
24,395551,93045,298122,53566,2019-04-07
25,420959,87945,323284,49705,2019-04-08
26,444915,83215,343636,45208,2019-04-09
27,432842,80003,330507,44414,2019-04-10
28,441705,79055,339746,44029,2019-04-11
29,430049,77745,328673,44012,2019-04-12
30,382258,82151,286893,49105,2019-04-13
31,359377,83436,261668,47543,2019-04-14
32,414946,83380,320133,49367,2019-04-15
33,364292,75202,266191,41795,2019-04-16
34,347065,71574,255375,39937,2019-04-17
35,377149,74249,286280,43092,2019-04-18
36,400729,72183,309680,40184,2019-04-19
37,370996,73907,280406,42331,2019-04-20
38,367828,75523,277156,43580,2019-04-21
39,405312,76531,313779,44931,2019-04-22
40,410191,70455,318029,39663,2019-04-23
41,368422,69756,275453,38288,2019-04-24
42,330827,62016,244562,33076,2019-04-25
43,341306,64097,260843,36825,2019-04-26
44,321983,64538,241028,36865,2019-04-27
45,341370,67434,259181,38381,2019-04-28
46,336722,68704,253644,40061,2019-04-29
47,301617,62782,218675,34519,2019-04-30
48,337451,62969,259250,36765,2019-05-01
49,332180,60930,252610,34473,2019-05-02
