0,0,0,0,0,XXXX-XX-XX-to-XXXX-XX-XX
1,81944,28164,0,0,2018-05-27
2,107945,38681,83125,32239,2018-05-28
3,60798,25934,38897,18898,2018-05-29
4,48318,19699,29860,12487,2018-05-30
5,39852,16765,22837,10233,2018-05-31
6,35232,14587,19762,8500,2018-06-01
7,35720,13876,21132,8404,2018-06-02
8,32970,13959,19316,8547,2018-06-03
9,31876,14293,18485,8765,2018-06-04
10,29771,11778,16639,6484,2018-06-05
11,27921,11887,15524,6908,2018-06-06
12,29002,12076,16060,6835,2018-06-07
13,27003,11225,14634,6197,2018-06-08
14,26193,11269,14633,6478,2018-06-09
15,26632,11463,15205,6576,2018-06-10
16,26006,11233,14917,6443,2018-06-11
17,23835,10239,12489,5533,2018-06-12
18,23720,10258,13035,5774,2018-06-13
19,23285,9941,12391,5426,2018-06-14
20,21659,9245,11409,5013,2018-06-15
21,107994,8983,98160,5081,2018-06-16
