0,0,0,0,0,XXXX-XX-XX-to-XXXX-XX-XX
1,1616,1082,0,0,2018-10-07
2,177391,56017,175899,55020,2018-10-08
3,183968,55750,135409,40834,2018-10-09
4,191465,48696,146905,32349,2018-10-10
5,191864,41099,149170,25051,2018-10-11
6,346660,38450,302791,22930,2018-10-12
7,268484,36389,220079,21211,2018-10-13
8,306306,38937,259754,23889,2018-10-14
9,366048,45056,315451,29511,2018-10-15
10,378806,33390,324872,18255,2018-10-16
11,377642,28113,325745,14799,2018-10-17
12,339212,25031,290699,12899,2018-10-18
13,337132,23995,292471,12357,2018-10-19
14,209979,24250,173646,13136,2018-10-20
15,222949,24477,190695,13336,2018-10-21
16,249812,26869,215944,15757,2018-10-22
17,242596,24712,207564,13345,2018-10-23
18,203054,21974,171904,11243,2018-10-24
19,210386,20881,180787,10736,2018-10-25
20,214454,19985,185410,10076,2018-10-26
21,226800,20616,197185,10967,2018-10-27
22,206501,21133,177475,11352,2018-10-28
23,241017,22634,211934,13003,2018-10-29
24,315486,20163,282134,10525,2018-10-30
25,352426,18967,312751,9708,2018-10-31
26,347201,18143,306593,9449,2018-11-01
27,295369,18349,257108,9837,2018-11-02
28,298006,18148,264063,9816,2018-11-03
