0,0,0,0,0,XXXX-XX-XX-to-XXXX-XX-XX
1,445101,122457,0,0,2017-10-09
2,355904,131908,256130,106496,2017-10-10
3,230516,103572,138827,68577,2017-10-11
4,190712,92341,115817,59333,2017-10-12
5,163452,82732,93316,49703,2017-10-13
6,154785,78017,90475,46887,2017-10-14
7,148820,75437,86520,45159,2017-10-15
8,168670,81887,109390,54223,2017-10-16
9,138411,68786,75664,40404,2017-10-17
10,116046,58811,60377,32646,2017-10-18
11,103931,52607,53611,28572,2017-10-19
12,100083,50960,53277,28272,2017-10-20
13,103021,55583,56314,32061,2017-10-21
14,104044,55729,56856,31459,2017-10-22
15,116907,59932,69241,36343,2017-10-23
16,111547,55206,60947,30991,2017-10-24
17,100327,48347,53386,25803,2017-10-25
18,92765,46601,48449,25289,2017-10-26
19,49772,24360,15290,8048,2017-10-27
