00001,226,1447937,588088
00002,256,2141104,832127
00003,263,2648317,990357
00004,264,3064998,1102243
00005,265,3426156,1187249
00006,265,3775490,1257595
00007,265,4102273,1314296
00008,265,4421778,1364389
00009,265,4737577,1411106
00010,265,5023381,1454144
00011,265,5301030,1497700
00012,265,5576734,1536450
00013,265,5821686,1572201
00014,265,6068375,1604458
00015,265,6324966,1635837

