00001,241,1734043,716610
00002,268,2504342,1070489
00003,286,3090076,1312207
00004,301,3583563,1499586
00005,301,4005505,1652709
00006,301,4384815,1784725
00007,301,4732494,1900893
00008,301,5051113,1996360
00009,301,5372135,2087968
00010,301,5679974,2174772
00011,301,5971187,2255351
00012,301,6281281,2333762
00013,301,6573705,2403761
00014,301,6868166,2470773
00015,301,7158367,2530539

