0,0,0,0,0,XXXX-XX-XX-to-XXXX-XX-XX
1,326311,66775,0,0,2019-11-15
2,942874,245933,808733,221150,2019-11-16
3,801591,219838,589765,165617,2019-11-17
4,772766,204333,566111,144821,2019-11-18
5,802460,189686,586250,127282,2019-11-19
6,749847,183915,540157,119756,2019-11-20
7,696473,174470,491988,108740,2019-11-21
8,731495,188821,531221,123282,2019-11-22
9,739016,196097,526774,128708,2019-11-23
10,692957,186500,478013,117160,2019-11-24
11,651047,168776,449431,102778,2019-11-25
12,585000,150350,394433,86583,2019-11-26
13,559064,146457,382731,84655,2019-11-27
14,510828,138587,337548,78498,2019-11-28
15,619786,148294,448191,87798,2019-11-29
16,610170,159030,432702,99256,2019-11-30
17,567285,152042,389460,91046,2019-12-01
18,572841,137438,417286,83261,2019-12-02
19,636357,135603,468164,80244,2019-12-03
20,597956,132812,432632,76859,2019-12-04
21,583896,129203,425033,74232,2019-12-05
22,631355,134861,472383,81397,2019-12-06
23,605423,144572,441107,89569,2019-12-07
24,634486,144186,467364,87068,2019-12-08
25,602263,134462,440834,80227,2019-12-09
26,542275,126861,385299,72607,2019-12-10
27,582562,119889,432949,67281,2019-12-11
28,546242,114511,402003,64006,2019-12-12
29,532145,120642,394361,70919,2019-12-13
30,550296,129563,409913,78766,2019-12-14
31,542999,128624,392325,74639,2019-12-15
32,599101,121285,454816,70403,2019-12-16
33,551708,114179,407148,63543,2019-12-17
34,593224,112171,453482,63044,2019-12-18
35,567932,116375,427734,67430,2019-12-19
36,580964,112901,444812,64710,2019-12-20
37,505419,113682,374795,65949,2019-12-21
38,486479,113695,358091,65214,2019-12-22
39,511802,106978,385779,60868,2019-12-23
40,486596,99301,365271,54997,2019-12-24
41,485018,99544,371765,56513,2019-12-25
42,497969,101920,380838,58191,2019-12-26
43,550053,108614,426652,64098,2019-12-27
44,536607,114528,406444,69593,2019-12-28
45,522685,114055,392377,68102,2019-12-29
46,509116,110887,380097,64954,2019-12-30
47,390774,100413,273725,56376,2019-12-31
48,462002,96231,354430,55249,2020-01-01
49,496947,95999,380029,55082,2020-01-02
