0,0,0,0,0,XXXX-XX-XX-to-XXXX-XX-XX
1,109248,22539,0,0,2018-04-25
2,339002,101857,313431,97959,2018-04-26
3,308183,103798,211213,78008,2018-04-27
4,261945,93347,172587,65134,2018-04-28
5,233408,87989,148255,58954,2018-04-29
6,210343,81065,129943,52462,2018-04-30
7,190596,76284,115595,48578,2018-05-01
8,185511,75783,113974,48633,2018-05-02
9,181778,73834,109064,46331,2018-05-03
10,161072,65125,90587,38931,2018-05-04
11,153220,62283,89920,37974,2018-05-05
12,138468,57928,77912,34168,2018-05-06
