0,0,0,0,0,XXXX-XX-XX-to-XXXX-XX-XX
1,551048,138901,null,null,2017-11-13
2,371354,115524,null,null,2017-11-14
3,248284,102795,null,null,2017-11-15
4,191278,90467,null,null,2017-11-16
5,172132,80024,null,null,2017-11-17
6,160705,75191,null,null,2017-11-18
7,190313,83014,null,null,2017-11-19
8,150745,69409,null,null,2017-11-20
9,204790,74676,null,null,2017-11-21
10,111828,65111,null,null,2017-11-22
11,145196,67398,null,null,2017-11-23
12,97871,57350,null,null,2017-11-24
13,85035,49968,null,null,2017-11-25
14,85100,55871,null,null,2017-11-26
15,102937,61846,null,null,2017-11-27
16,137865,49079,null,null,2017-11-28
17,104636,50927,null,null,2017-11-29
18,81233,45794,null,null,2017-11-30
19,350245,53540,null,null,2017-12-01
20,512260,52461,null,null,2017-12-02
21,468401,51531,null,null,2017-12-03
22,524641,51108,null,null,2017-12-04
23,462591,48476,null,null,2017-12-05
24,432025,50074,null,null,2017-12-06
25,398965,48860,null,null,2017-12-07
26,464532,46829,null,null,2017-12-08
27,393635,44912,null,null,2017-12-09
28,382266,46639,null,null,2017-12-10
29,353552,46143,null,null,2017-12-11
