0,0,0,0,0,XXXX-XX-XX-to-XXXX-XX-XX
1,546887,101044,0,0,2018-06-04
2,629677,159970,455373,128425,2018-06-05
3,451732,134535,274330,86775,2018-06-06
4,373420,117957,216349,70719,2018-06-07
5,334714,112884,190075,67362,2018-06-08
6,318564,105025,186025,61300,2018-06-09
7,311766,109311,181624,65906,2018-06-10
8,328549,111256,198801,67937,2018-06-11
9,276335,99364,149895,57543,2018-06-12
10,248188,94545,133081,54482,2018-06-13
11,231296,88529,122737,49138,2018-06-14
12,208870,80813,108517,43747,2018-06-15
13,302429,83400,208281,47528,2018-06-16
14,394045,86037,295271,49987,2018-06-17
