0,0,0,0,0,XXXX-XX-XX-to-XXXX-XX-XX
1,1062,434,0,0,2019-04-24-at-09
2,990,390,346,252,2019-04-24-at-10
3,1683,537,1009,388,2019-04-24-at-11
4,1677,396,641,200,2019-04-24-at-12
5,1646,413,599,215,2019-04-24-at-13
6,1534,401,483,218,2019-04-24-at-14
7,1478,328,426,146,2019-04-24-at-15
8,18949,4070,17863,3868,2019-04-24-at-16
9,19802,4712,7236,3185,2019-04-24-at-17
10,21533,4674,7864,2720,2019-04-24-at-18
11,24585,4780,9393,2841,2019-04-24-at-19
12,25127,5080,8797,3136,2019-04-24-at-20
13,25076,4739,8782,2718,2019-04-24-at-21
14,25166,4735,8471,2706,2019-04-24-at-22
15,26040,4806,9312,2712,2019-04-24-at-23
16,25851,4958,8970,2895,2019-04-25-at-00
17,25622,4907,8554,2586,2019-04-25-at-01
18,25948,4685,8886,2387,2019-04-25-at-02
19,26590,4578,9269,2437,2019-04-25-at-03
20,26360,4756,8668,2632,2019-04-25-at-04
21,25371,4567,8012,2448,2019-04-25-at-05
22,25239,4588,8147,2468,2019-04-25-at-06
23,24690,4481,8071,2273,2019-04-25-at-07
24,23658,4425,7566,2328,2019-04-25-at-08
25,23103,4515,7074,2343,2019-04-25-at-09
26,22520,4377,6598,2205,2019-04-25-at-10
27,22781,4409,7166,2237,2019-04-25-at-11
28,22459,4298,7047,2089,2019-04-25-at-12
29,22329,4315,7049,2187,2019-04-25-at-13
30,22776,4199,7217,2078,2019-04-25-at-14
31,22861,4488,7049,2276,2019-04-25-at-15
32,22351,4429,6662,2244,2019-04-25-at-16
33,22769,4898,6739,2621,2019-04-25-at-17
34,22343,4570,6499,2222,2019-04-25-at-18
35,22633,4215,6914,2007,2019-04-25-at-19
36,22435,4309,6810,2108,2019-04-25-at-20
37,22086,4340,6691,2047,2019-04-25-at-21
38,20922,4450,5949,2259,2019-04-25-at-22
39,20127,4315,5689,2094,2019-04-25-at-23
40,21242,4252,7487,2151,2019-04-26-at-00
41,20306,4157,6358,2062,2019-04-26-at-01
42,19018,4221,5679,2045,2019-04-26-at-02
43,18786,4192,5889,2034,2019-04-26-at-03
44,47302,10775,34642,8695,2019-04-26-at-04
45,57337,13034,21155,5225,2019-04-26-at-05
46,57528,12638,20812,3813,2019-04-26-at-06
47,55957,12970,19820,4264,2019-04-26-at-07
48,53024,12662,17539,3997,2019-04-26-at-08
49,51694,15575,16859,6812,2019-04-26-at-09
50,52152,12423,17790,3618,2019-04-26-at-10
51,51445,11909,17608,3606,2019-04-26-at-11
52,51028,12574,17757,4206,2019-04-26-at-12
53,50292,12032,16987,3693,2019-04-26-at-13
54,48975,12156,15959,3851,2019-04-26-at-14
55,49565,12257,15826,3945,2019-04-26-at-15
56,48950,12379,14652,3970,2019-04-26-at-16
57,48238,12558,13898,4131,2019-04-26-at-17
58,49070,12505,14530,3931,2019-04-26-at-18
59,52151,12275,17777,3855,2019-04-26-at-19
60,54910,12748,20260,4199,2019-04-26-at-20
61,54638,12886,19606,4172,2019-04-26-at-21
62,53090,12143,18613,3658,2019-04-26-at-22
63,53983,11776,19886,3853,2019-04-26-at-23
64,54576,12563,20692,4431,2019-04-27-at-00
65,54795,11688,21058,3574,2019-04-27-at-01
66,53932,11666,20747,3585,2019-04-27-at-02
67,56755,12988,23252,4677,2019-04-27-at-03
68,59361,12357,24163,3796,2019-04-27-at-04
69,56308,13187,21189,4533,2019-04-27-at-05
70,52207,12791,17812,4084,2019-04-27-at-06
71,52665,12695,19536,3865,2019-04-27-at-07
72,51536,12458,18313,3870,2019-04-27-at-08
73,50652,12536,17084,4012,2019-04-27-at-09
74,50340,12535,17153,3739,2019-04-27-at-10
75,50415,12810,17024,3961,2019-04-27-at-11
76,52035,12672,18834,3861,2019-04-27-at-12
77,52081,12364,18499,3812,2019-04-27-at-13
78,51982,12687,18587,4065,2019-04-27-at-14
79,52433,12142,18632,3576,2019-04-27-at-15
80,51725,12011,17864,3663,2019-04-27-at-16
81,52031,12624,17620,4155,2019-04-27-at-17
82,56474,13059,21395,4030,2019-04-27-at-18
83,60189,12497,24330,3869,2019-04-27-at-19
84,60690,12436,24604,3849,2019-04-27-at-20
85,61020,12535,24889,4021,2019-04-27-at-21
86,57567,13021,21617,4157,2019-04-27-at-22
87,57664,12323,22648,3654,2019-04-27-at-23
88,58703,12253,23899,3629,2019-04-28-at-00
89,55535,12677,21047,4132,2019-04-28-at-01
90,56785,11942,22866,3625,2019-04-28-at-02
91,56966,12170,23387,3717,2019-04-28-at-03
92,57972,12357,24628,3782,2019-04-28-at-04
93,55823,11827,22723,3328,2019-04-28-at-05
94,55360,12253,23161,3828,2019-04-28-at-06
95,53909,11563,21815,2947,2019-04-28-at-07
96,51300,11917,19776,3376,2019-04-28-at-08
97,51633,12101,20319,3509,2019-04-28-at-09
98,52570,12138,21045,3764,2019-04-28-at-10
99,54059,11928,22205,3270,2019-04-28-at-11
100,52748,11881,20585,3360,2019-04-28-at-12
101,52884,12095,20677,3545,2019-04-28-at-13
102,51591,12575,19004,3927,2019-04-28-at-14
103,53202,12395,20538,3574,2019-04-28-at-15
104,51516,12301,18123,3650,2019-04-28-at-16
105,51832,12338,17890,3521,2019-04-28-at-17
106,55844,12642,20943,3875,2019-04-28-at-18
107,54839,12622,19255,3620,2019-04-28-at-19
108,55913,12102,20437,3429,2019-04-28-at-20
109,57901,12558,22073,3908,2019-04-28-at-21
110,58577,12585,23870,3955,2019-04-28-at-22
111,59238,12775,24694,4417,2019-04-28-at-23
112,58611,12022,24177,3524,2019-04-29-at-00
113,57485,11480,23401,3277,2019-04-29-at-01
114,59667,11012,26236,3009,2019-04-29-at-02
115,55034,12205,21536,4062,2019-04-29-at-03
116,55294,11213,21729,3010,2019-04-29-at-04
117,54150,12317,21192,4415,2019-04-29-at-05
118,55387,12586,22996,4383,2019-04-29-at-06
119,55368,12948,23181,4176,2019-04-29-at-07
120,51807,11572,20198,3627,2019-04-29-at-08
121,49666,11986,18189,3906,2019-04-29-at-09
122,48315,11958,17115,3545,2019-04-29-at-10
123,48700,11790,17447,3761,2019-04-29-at-11
124,49762,12372,18124,4236,2019-04-29-at-12
125,48963,12148,17262,3741,2019-04-29-at-13
126,47242,12768,15893,3865,2019-04-29-at-14
127,45846,12411,14284,3816,2019-04-29-at-15
128,48315,11032,16486,3139,2019-04-29-at-16
129,48716,11486,16756,3652,2019-04-29-at-17
130,50757,11754,18755,3367,2019-04-29-at-18
131,51488,11812,18953,3445,2019-04-29-at-19
132,51361,11701,18048,3536,2019-04-29-at-20
133,54042,11780,20550,3696,2019-04-29-at-21
134,53865,11399,21080,3271,2019-04-29-at-22
135,55313,11013,22869,3095,2019-04-29-at-23
136,53313,15246,21771,7232,2019-04-30-at-00
137,52292,10713,20906,2769,2019-04-30-at-01
138,52833,10547,21911,2760,2019-04-30-at-02
139,51244,11164,20417,3315,2019-04-30-at-03
140,52985,11227,21969,3470,2019-04-30-at-04
141,53848,10677,23185,2795,2019-04-30-at-05
142,51355,10932,20966,3483,2019-04-30-at-06
143,50205,10501,20452,3098,2019-04-30-at-07
144,49619,11043,20451,3539,2019-04-30-at-08
145,50476,10679,21516,2858,2019-04-30-at-09
146,48488,10049,19632,2778,2019-04-30-at-10
147,49701,10748,20512,3341,2019-04-30-at-11
148,50907,11463,21426,3851,2019-04-30-at-12
149,49902,11423,20371,3063,2019-04-30-at-13
150,48904,11229,19502,2948,2019-04-30-at-14
151,46890,11986,17123,3670,2019-04-30-at-15
152,48301,11014,17925,2820,2019-04-30-at-16
153,48732,11562,18316,3614,2019-04-30-at-17
154,48542,12214,17738,3606,2019-04-30-at-18
155,49465,12749,18436,4309,2019-04-30-at-19
156,53013,12358,21991,3569,2019-04-30-at-20
157,55078,12399,23777,3899,2019-04-30-at-21
158,54122,11803,22897,3285,2019-04-30-at-22
159,55920,12583,24683,3895,2019-04-30-at-23
160,55256,11062,24509,3290,2019-05-01-at-00
161,53223,11131,22670,3297,2019-05-01-at-01
162,51536,11527,20835,3697,2019-05-01-at-02
163,50747,12441,20425,3763,2019-05-01-at-03
164,49817,11401,19546,3227,2019-05-01-at-04
165,50920,11403,20853,3213,2019-05-01-at-05
166,50681,11397,20919,3272,2019-05-01-at-06
167,50671,11928,21135,4004,2019-05-01-at-07
168,51006,12784,21594,4283,2019-05-01-at-08
169,51997,12378,22412,3212,2019-05-01-at-09
170,51924,11160,22295,2637,2019-05-01-at-10
171,50154,11627,20407,3523,2019-05-01-at-11
172,51208,12455,21139,3947,2019-05-01-at-12
173,49411,13050,19212,3715,2019-05-01-at-13
174,48970,13567,18448,3381,2019-05-01-at-14
175,48112,12974,17689,3270,2019-05-01-at-15
176,47156,13217,16627,3323,2019-05-01-at-16
177,50323,13650,19554,3387,2019-05-01-at-17
178,54127,13606,22344,3101,2019-05-01-at-18
179,53604,12372,21437,3036,2019-05-01-at-19
180,54824,12350,22442,3327,2019-05-01-at-20
181,55111,13543,22894,4289,2019-05-01-at-21
182,54463,13503,22560,3168,2019-05-01-at-22
183,55105,13663,24011,3270,2019-05-01-at-23
184,55646,13210,24932,2977,2019-05-02-at-00
185,54499,12938,24192,2988,2019-05-02-at-01
186,52921,12540,23230,2643,2019-05-02-at-02
187,53755,12397,24198,3236,2019-05-02-at-03
188,51145,12308,21771,2914,2019-05-02-at-04
189,50886,12901,21752,3397,2019-05-02-at-05
