0,0,0,0,0,XXXX-XX-XX-to-XXXX-XX-XX
1,83140,13447,0,0,2018-07-27-at-10
2,96010,19198,26959,10151,2018-07-27-at-11
3,88072,17637,21092,7511,2018-07-27-at-12
4,83926,17403,19531,7458,2018-07-27-at-13
5,81224,17908,18415,7623,2018-07-27-at-14
6,78954,18287,18267,7722,2018-07-27-at-15
7,76964,18581,17456,7528,2018-07-27-at-16
8,74605,18475,15751,7026,2018-07-27-at-17
9,72296,18232,15217,6826,2018-07-27-at-18
10,71749,18329,15360,7247,2018-07-27-at-19
11,69867,17651,14404,6292,2018-07-27-at-20
12,68251,17606,14188,6462,2018-07-27-at-21
13,81256,20622,28429,9293,2018-07-27-at-22
14,83523,21928,18793,8696,2018-07-27-at-23
15,82212,21387,18472,7696,2018-07-28-at-00
16,78216,20562,16061,7084,2018-07-28-at-01
17,74999,19140,15059,5990,2018-07-28-at-02
18,73651,18482,14800,5734,2018-07-28-at-03
19,71282,18380,13498,6004,2018-07-28-at-04
20,70527,18307,13388,5790,2018-07-28-at-05
21,69492,18365,12948,5733,2018-07-28-at-06
22,68250,17691,12826,5277,2018-07-28-at-07
23,68179,18055,13011,5833,2018-07-28-at-08
24,69193,18602,13885,6321,2018-07-28-at-09
25,69934,19218,13797,6503,2018-07-28-at-10
26,70903,19412,14266,6537,2018-07-28-at-11
27,69703,19621,12925,6447,2018-07-28-at-12
28,68417,19401,12646,6028,2018-07-28-at-13
29,67810,19187,12747,6072,2018-07-28-at-14
30,67420,19598,12967,6318,2018-07-28-at-15
31,66558,19503,12493,6237,2018-07-28-at-16
32,74040,25108,20915,11795,2018-07-28-at-17
33,73732,25073,13927,7722,2018-07-28-at-18
34,73256,25346,13959,8283,2018-07-28-at-19
35,71687,24773,12623,8154,2018-07-28-at-20
36,70429,24682,11936,7590,2018-07-28-at-21
37,68515,24076,11282,7094,2018-07-28-at-22
38,67413,23935,11138,6914,2018-07-28-at-23
39,72879,24969,17361,7750,2018-07-29-at-00
40,91861,32938,36705,15236,2018-07-29-at-01
41,88615,32939,21656,10640,2018-07-29-at-02
42,83058,32457,16203,10740,2018-07-29-at-03
43,82601,32748,16347,10523,2018-07-29-at-04
44,88441,34498,21532,12071,2018-07-29-at-05
45,89301,37319,17409,14293,2018-07-29-at-06
46,89356,37236,17965,12389,2018-07-29-at-07
47,90696,36950,19154,12880,2018-07-29-at-08
48,89254,33582,17641,11403,2018-07-29-at-09
49,93189,36543,21225,14709,2018-07-29-at-10
50,95924,39787,21514,15854,2018-07-29-at-11
51,96662,39590,20409,14057,2018-07-29-at-12
52,97045,39955,20053,14575,2018-07-29-at-13
53,97222,37658,20847,13338,2018-07-29-at-14
54,96285,35944,19385,13037,2018-07-29-at-15
55,96481,37156,20655,14270,2018-07-29-at-16
56,97155,36779,20860,14064,2018-07-29-at-17
