00001,249,2431982,696833
00002,264,4265211,999567
00003,274,5826379,1197302
00004,277,7328681,1358059
00005,282,8789654,1493305
00006,282,10270335,1608813
00007,286,11783918,1702725
00008,286,13369090,1783884
00009,286,14980646,1843317
00010,286,16456039,1888949
00011,286,17961738,1931897
00012,286,19419094,1970999
00013,286,20619671,2012678
00014,286,21810447,2050496
00015,286,22972976,2087724
00016,286,24101028,2112151
00017,286,25222542,2137173
00018,286,26391228,2167700

