00001,193,1440927,619098
00002,212,2157108,950397
00003,229,2676656,1158545
00004,233,3131768,1323082
00005,241,3569300,1470068
00006,242,3961723,1587846
00007,242,4322141,1688733
00008,242,4699651,1779262
00009,242,5062656,1855013
00010,242,5399794,1923583
00011,242,5698462,1987363

