00001,133,812532,375932
00002,186,1358853,589530
00003,193,1794223,741171
00004,198,2152741,856078
00005,199,2432596,945472
00006,199,2600158,998853
00007,199,2919295,1100483
00008,199,3138139,1168342
00009,199,3424840,1244126
00010,199,3711136,1311504
00011,199,3800117,1332194
00012,199,4004922,1379136
00013,199,4253896,1432353
00014,199,4497919,1484154
00015,199,4739080,1536073

