0,0,0,0,0,XXXX-XX-XX-to-XXXX-XX-XX
1,805513,388378,null,null,2017-05-05-to-2017-05-11
2,407625,224143,null,null,2017-05-12-to-2017-05-18
3,323253,186878,null,null,2017-05-19-to-2017-05-25
4,269406,160993,null,null,2017-05-26-to-2017-06-01
5,218752,130943,null,null,2017-06-02-to-2017-06-08
17,39488,19098,null,null,2017-08-25-to-2017-08-31
