0,0,0,0,0," ",0
1,443312,148199,0,0,2024-11-09,164
2,788354,257554,0,0,2024-11-10,202
3,656070,212820,0,0,2024-11-11,225
4,564921,177514,0,0,2024-11-12,225
5,556833,165848,0,0,2024-11-13,242
6,494890,142141,0,0,2024-11-14,248
7,508486,146221,0,0,2024-11-15,248
8,593138,182072,0,0,2024-11-16,256
9,576600,171939,0,0,2024-11-17,256
10,524048,144429,0,0,2024-11-18,256
11,484146,127018,0,0,2024-11-19,262
12,467298,118721,0,0,2024-11-20,266
13,465341,114298,0,0,2024-11-21,266
14,468122,110719,0,0,2024-11-22,267
15,536692,145285,0,0,2024-11-23,283
16,526712,136546,0,0,2024-11-24,283
17,473143,113730,0,0,2024-11-25,283
18,441688,99057,0,0,2024-11-26,284
19,411790,96788,0,0,2024-11-27,284
20,406294,94463,0,0,2024-11-28,284
21,417851,88326,0,0,2024-11-29,284
22,428392,94328,0,0,2024-11-30,284
23,397102,91667,0,0,2024-12-01,284
24,383007,81879,0,0,2024-12-02,285
25,373911,79294,0,0,2024-12-03,286
26,338483,79434,0,0,2024-12-04,286
27,310020,74344,0,0,2024-12-05,286
28,311306,72356,0,0,2024-12-06,286
29,261638,49088,0,0,2024-12-07,286
30,219644,43525,0,0,2024-12-08,288
31,268674,48421,0,0,2024-12-09,288
32,258045,46905,0,0,2024-12-10,288
33,268000,46572,0,0,2024-12-11,288
34,263992,44303,0,0,2024-12-12,288
35,250893,42853,0,0,2024-12-13,288
36,254706,43886,0,0,2024-12-14,288
37,248340,46125,0,0,2024-12-15,288
38,238447,45812,0,0,2024-12-16,288
39,245876,44328,0,0,2024-12-17,288
40,256362,42696,0,0,2024-12-18,288
41,268301,44093,0,0,2024-12-19,288
42,189236,39204,0,0,2024-12-20,288
43,168562,37514,0,0,2024-12-21,288
44,266305,36656,0,0,2024-12-22,288
45,308545,35171,0,0,2024-12-23,288
46,324700,33393,0,0,2024-12-24,288
47,349605,32704,0,0,2024-12-25,288
48,344611,33840,0,0,2024-12-26,288
49,351486,34760,0,0,2024-12-27,288
50,368772,35620,0,0,2024-12-28,288
51,353103,35748,0,0,2024-12-29,288
52,368067,33571,0,0,2024-12-30,288
53,356301,31253,0,0,2024-12-31,288
54,363569,31784,0,0,2025-01-01,288
55,357971,32167,0,0,2025-01-02,288
56,346879,32327,0,0,2025-01-03,288
