0,0,0,0,0,XXXX-XX-XX-to-XXXX-XX-XX
1,58172,25360,0,0,2018-06-08
2,107952,51545,0,0,2018-06-09
3,71543,34527,0,0,2018-06-10
4,56244,26389,0,0,2018-06-11
5,61270,29921,0,0,2018-06-12
6,59224,29240,0,0,2018-06-13
7,52034,25758,0,0,2018-06-14
8,47897,23254,0,0,2018-06-15
9,376306,24134,0,0,2018-06-16
10,780890,27483,0,0,2018-06-17
11,736553,26619,0,0,2018-06-18
12,444825,25483,0,0,2018-06-19
13,496284,22508,0,0,2018-06-20
14,644257,19848,0,0,2018-06-21
15,558615,23801,0,0,2018-06-22
16,516073,21598,0,0,2018-06-23
17,504735,19345,0,0,2018-06-24
18,590439,16677,0,0,2018-06-25
19,541967,21480,0,0,2018-06-26
20,533398,20015,0,0,2018-06-27
21,681600,19119,0,0,2018-06-28
22,610147,19771,0,0,2018-06-29
23,511278,20581,0,0,2018-06-30
24,381187,23743,0,0,2018-07-01
25,389259,20364,0,0,2018-07-02
26,333502,17163,0,0,2018-07-03
27,317280,17082,0,0,2018-07-04
28,335810,14222,0,0,2018-07-05
29,275121,13116,0,0,2018-07-06
30,270525,13303,0,0,2018-07-07
31,321049,14469,0,0,2018-07-08
32,335232,13411,0,0,2018-07-09
33,321914,12444,0,0,2018-07-10
