0,0,0,0,0," ",0
1,983282,434125,0,0,2021-02-05-to-2021-02-11-partial,126
2,722164,380151,0,0,2021-02-12-to-2021-02-18,126
3,556872,295554,0,0,2021-02-19-to-2021-02-25,126
4,421110,239662,0,0,2021-02-26-to-2021-03-04,126
5,346945,194393,0,0,2021-03-05-to-2021-03-11,126
6,300487,167108,0,0,2021-03-12-to-2021-03-18,126
7,263643,147649,0,0,2021-03-19-to-2021-03-25,126
8,241033,131310,0,0,2021-03-26-to-2021-04-01,126
