111,29578,11147,7179,3632,2018-10-31-at-08
112,31541,11501,8725,3806,2018-10-31-at-09
113,31581,11707,7762,3957,2018-10-31-at-10
114,32943,12096,8664,4140,2018-10-31-at-11
115,33755,12366,8790,4230,2018-10-31-at-12
116,35132,13556,9275,5155,2018-10-31-at-13
117,35638,12758,9152,4227,2018-10-31-at-14
118,37223,13213,10026,4805,2018-10-31-at-15
119,38452,13002,10178,4668,2018-10-31-at-16
120,38184,12641,9265,4411,2018-10-31-at-17
121,39075,12725,10098,4611,2018-10-31-at-18
122,38854,13228,9800,5070,2018-10-31-at-19
123,38000,13342,9044,4917,2018-10-31-at-20
124,36127,13378,7999,4870,2018-10-31-at-21
125,34271,12034,7667,4092,2018-10-31-at-22
126,31829,11262,6925,3723,2018-10-31-at-23
127,30559,10559,6973,3478,2018-11-01-at-00
128,29084,10509,6497,3331,2018-11-01-at-01
129,28488,9625,6608,2781,2018-11-01-at-02
130,28748,10374,6741,3686,2018-11-01-at-03
131,28394,9638,6455,2819,2018-11-01-at-04
132,28937,10410,7233,3562,2018-11-01-at-05
133,28746,10017,6954,3077,2018-11-01-at-06
134,28960,9435,7401,2946,2018-11-01-at-07
135,29599,10135,7655,3455,2018-11-01-at-08
136,30648,10201,7977,3482,2018-11-01-at-09
137,32117,10663,8481,3657,2018-11-01-at-10
138,33392,11676,8859,4389,2018-11-01-at-11
139,33861,11711,8295,4176,2018-11-01-at-12
140,34932,11556,9259,4134,2018-11-01-at-13
141,36249,12106,9422,4614,2018-11-01-at-14
142,37071,12040,9713,4331,2018-11-01-at-15
143,37979,12109,10277,4531,2018-11-01-at-16
144,39184,13019,10646,5190,2018-11-01-at-17
145,39199,12998,9884,5010,2018-11-01-at-18
146,38858,14152,10151,6049,2018-11-01-at-19
147,38561,14027,9609,5289,2018-11-01-at-20
148,37384,13864,8579,4901,2018-11-01-at-21
149,35580,13226,8135,4389,2018-11-01-at-22
