0,0,0,0,0,XXXX-XX-XX-to-XXXX-XX-XX
1,337,217,0,0,2018-08-31-at-04
2,5844,1467,5523,1260,2018-08-31-at-05
3,8173,2206,4271,1326,2018-08-31-at-06
4,8872,2627,4302,1482,2018-08-31-at-07
5,9583,2640,4475,1472,2018-08-31-at-08
6,10071,2698,4341,1521,2018-08-31-at-09
7,11368,2827,5280,1582,2018-08-31-at-10
8,15634,3864,8288,2675,2018-08-31-at-11
9,13512,2778,5596,1476,2018-08-31-at-12
10,12597,2799,5117,1566,2018-08-31-at-13
11,12523,2618,5076,1301,2018-08-31-at-14
12,12455,2618,5007,1403,2018-08-31-at-15
13,12466,2661,4741,1314,2018-08-31-at-16
14,11566,2669,4180,1346,2018-08-31-at-17
15,22491,3814,14987,2428,2018-08-31-at-18
16,34717,6981,18080,4834,2018-08-31-at-19
17,35374,7004,17324,3671,2018-08-31-at-20
18,34308,7185,16372,4081,2018-08-31-at-21
19,32045,6835,14826,3551,2018-08-31-at-22
20,34277,6441,17653,3285,2018-08-31-at-23
21,33026,6377,16522,3259,2018-09-01-at-00
22,30883,6016,14926,2818,2018-09-01-at-01
23,30452,5730,15008,2463,2018-09-01-at-02
24,27831,5958,12811,2855,2018-09-01-at-03
25,26230,5884,12000,2735,2018-09-01-at-04
26,25234,5866,11592,2916,2018-09-01-at-05
27,24430,5645,11397,2736,2018-09-01-at-06
28,22731,5607,9833,2694,2018-09-01-at-07
29,22149,5635,9314,2665,2018-09-01-at-08
30,23471,5762,10798,2757,2018-09-01-at-09
31,23379,5909,10483,2901,2018-09-01-at-10
32,24037,5858,10923,2886,2018-09-01-at-11
33,23356,5714,10492,2739,2018-09-01-at-12
34,22278,5629,9347,2705,2018-09-01-at-13
35,22790,5516,9604,2736,2018-09-01-at-14
36,22816,5669,9599,2759,2018-09-01-at-15
37,20493,5574,7482,2617,2018-09-01-at-16
38,22479,5561,9434,2576,2018-09-01-at-17
39,23398,5719,10253,2497,2018-09-01-at-18
40,24648,5856,11654,2628,2018-09-01-at-19
41,26801,5697,13589,2609,2018-09-01-at-20
42,26220,5422,13097,2455,2018-09-01-at-21
43,25021,5205,12250,2210,2018-09-01-at-22
44,26035,5593,13850,2580,2018-09-01-at-23
45,27439,4837,15623,1778,2018-09-02-at-00
46,25250,4865,14025,1887,2018-09-02-at-01
47,21979,4882,11011,1751,2018-09-02-at-02
48,20719,4531,10017,1572,2018-09-02-at-03
49,19866,4318,9437,1438,2018-09-02-at-04
50,19621,4277,9468,1507,2018-09-02-at-05
51,17249,4290,7232,1460,2018-09-02-at-06
52,16925,4426,7152,1661,2018-09-02-at-07
53,16607,4349,7113,1550,2018-09-02-at-08
54,15878,4413,6094,1469,2018-09-02-at-09
55,18044,4532,8067,1661,2018-09-02-at-10
56,19052,4484,8597,1576,2018-09-02-at-11
57,20751,4535,9930,1645,2018-09-02-at-12
58,21363,4761,10595,1785,2018-09-02-at-13
59,20426,4725,9284,1721,2018-09-02-at-14
60,20100,4831,8940,1813,2018-09-02-at-15
61,19962,4733,8710,1676,2018-09-02-at-16
62,21326,4856,9931,1811,2018-09-02-at-17
63,20563,4653,9206,1569,2018-09-02-at-18
64,26725,4687,15351,1695,2018-09-02-at-19
65,26690,4842,14903,1759,2018-09-02-at-20
66,24734,4664,13003,1605,2018-09-02-at-21
67,23157,4586,11333,1587,2018-09-02-at-22
68,23748,4399,12694,1513,2018-09-02-at-23
69,26725,4205,16186,1475,2018-09-03-at-00
70,22894,4079,12804,1451,2018-09-03-at-01
71,21477,3964,11904,1284,2018-09-03-at-02
72,22819,3807,13331,1199,2018-09-03-at-03
73,22865,3848,13555,1289,2018-09-03-at-04
74,21542,3788,12198,1242,2018-09-03-at-05
75,21012,3786,11629,1261,2018-09-03-at-06
76,20453,3998,11035,1470,2018-09-03-at-07
77,21036,4092,11332,1606,2018-09-03-at-08
78,17852,3800,8445,1271,2018-09-03-at-09
79,18879,3868,9311,1502,2018-09-03-at-10
80,16443,3965,6518,1369,2018-09-03-at-11
81,12990,4222,3010,1623,2018-09-03-at-12
82,13025,4343,2782,1548,2018-09-03-at-13
83,12778,4180,2645,1410,2018-09-03-at-14
84,13053,4265,2918,1481,2018-09-03-at-15
85,13067,4481,2947,1716,2018-09-03-at-16
86,13169,4308,2988,1532,2018-09-03-at-17
87,13227,4253,3030,1462,2018-09-03-at-18
88,13413,4490,3124,1694,2018-09-03-at-19
89,13428,4407,3019,1569,2018-09-03-at-20
90,12909,4441,2767,1573,2018-09-03-at-21
91,12594,4287,2730,1420,2018-09-03-at-22
92,11953,4074,2425,1363,2018-09-03-at-23
93,11466,3958,2529,1314,2018-09-04-at-00
94,10722,3837,2033,1330,2018-09-04-at-01
95,10785,3608,2395,1129,2018-09-04-at-02
